_id,REC_ID,IMAGEURL,REFURL1,DIRECTION1,REFURL2,DIRECTION2,MAINROAD,CROSSROAD,OBJECTID,REFURL3,DIRECTION3,REFURL4,DIRECTION4,geometry
202,8202,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8202.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8202n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8202e.jpg,East,QUEEN ST E,WOODBINE AVE,202,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8202s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8202w.jpg,West,"{""coordinates"": [[-79.3059089992216, 43.6686610013541]], ""type"": ""MultiPoint""}"
203,8203,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8203.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8203n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8203e.jpg,East,QUEEN ST,KINGSTON RD / EASTERN AVE,203,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8203s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8203w.jpg,West,"{""coordinates"": [[-79.3128269972601, 43.66706400923]], ""type"": ""MultiPoint""}"
204,8204,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8204.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8204n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8204e.jpg,East,QUEEN ST E,LESLIE ST,204,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8204s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8204w.jpg,West,"{""coordinates"": [[-79.3299989995545, 43.6632320088546]], ""type"": ""MultiPoint""}"
205,8205,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8205.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8205n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8205e.jpg,East,QUEEN ST E,BROADVIEW AVE,205,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8205s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8205w.jpg,West,"{""coordinates"": [[-79.3500040062003, 43.6587690048686]], ""type"": ""MultiPoint""}"
206,8206,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8206.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8206n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8206e.jpg,East,QUEEN ST E,BROADVIEW AVE,206,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8206s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8206w.jpg,West,"{""coordinates"": [[-79.3498740008699, 43.658728004101]], ""type"": ""MultiPoint""}"
207,8207,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8207.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8207n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8207e.jpg,East,KINGSTON RD,WOODBINE AVE,207,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8207s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8207w.jpg,West,"{""coordinates"": [[-79.3077629958218, 43.6739560046614]], ""type"": ""MultiPoint""}"
208,8208,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8208.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8208n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8208e.jpg,East,KINGSTON RD,WOODBINE AVE,208,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8208s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8208w.jpg,West,"{""coordinates"": [[-79.3079389933436, 43.6737470017674]], ""type"": ""MultiPoint""}"
209,8209,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8209.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8209n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8209e.jpg,East,DUNDAS ST E,JONES AVE,209,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8209s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8209w.jpg,West,"{""coordinates"": [[-79.3344880076474, 43.6662360057122]], ""type"": ""MultiPoint""}"
210,8210,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8210.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8210n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8210e.jpg,East,BROADVIEW AVE,DUNDAS ST E,210,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8210s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8210w.jpg,West,"{""coordinates"": [[-79.3511489931235, 43.6624200063065]], ""type"": ""MultiPoint""}"
211,8211,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8211.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8211n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8211e.jpg,East,BROADVIEW AVE,DUNDAS ST E,211,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8211s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8211w.jpg,West,"{""coordinates"": [[-79.3513159948418, 43.662566009357]], ""type"": ""MultiPoint""}"
212,8212,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8212.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8212n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8212e.jpg,East,DUNDAS ST E,PARLIAMENT ST,212,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8212s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8212w.jpg,West,"{""coordinates"": [[-79.366157998329, 43.6594629996268]], ""type"": ""MultiPoint""}"
213,8213,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8213.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8213n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8213e.jpg,East,DUNDAS ST E,PARLIAMENT ST,213,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8213s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8213w.jpg,West,"{""coordinates"": [[-79.3660960038927, 43.6593190045058]], ""type"": ""MultiPoint""}"
214,8214,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8214.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8214n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8214e.jpg,East,DANFORTH AVE,WOODBINE AVE,214,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8214s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8214w.jpg,West,"{""coordinates"": [[-79.3125659968904, 43.6856530043537]], ""type"": ""MultiPoint""}"
215,8215,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8215.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8215n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8215e.jpg,East,DANFORTH AVE,BROADVIEW AVE,215,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8215s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8215w.jpg,West,"{""coordinates"": [[-79.3591560011479, 43.6762440072082]], ""type"": ""MultiPoint""}"
216,8216,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8216.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8216n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8216e.jpg,East,DANFORTH AVE,BROADVIEW AVE,216,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8216s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8216w.jpg,West,"{""coordinates"": [[-79.3590609943736, 43.6762900038671]], ""type"": ""MultiPoint""}"
217,8217,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8217.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8217n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8217e.jpg,East,GERRARD ST E,WOODBINE AVE,217,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8217s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8217w.jpg,West,"{""coordinates"": [[-79.3108340074612, 43.6806780092268]], ""type"": ""MultiPoint""}"
218,8218,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8218.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8218n.jpg,North,None,None,BAYVIEW AVE,LAWREN HARRIS SQ,218,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8218s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8218w.jpg,West,"{""coordinates"": [[-79.3536761944808, 43.6549068295098]], ""type"": ""MultiPoint""}"
219,8219,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8219.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8219n.jpg,North,None,None,BAYVIEW AVE,RIVER ST,219,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8219s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8219w.jpg,West,"{""coordinates"": [[-79.3574727013327, 43.6659232583116]], ""type"": ""MultiPoint""}"
220,8220,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8220.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8220n.jpg,North,None,None,BAYVIEW AVE,RIVER ST,220,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8220s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8220w.jpg,West,"{""coordinates"": [[-79.3572313196213, 43.6657488532651]], ""type"": ""MultiPoint""}"
221,8221,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8221.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8221n.jpg,North,None,None,BAYVIEW AVE,ROSEDALE VALLEY RD,221,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8221s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8221w.jpg,West,"{""coordinates"": [[-79.36020669105, 43.6700879142626]], ""type"": ""MultiPoint""}"
222,8222,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8222.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8222n.jpg,North,None,None,BAYVIEW AVE,ROSEDALE VALLEY RD,222,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8222s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8222w.jpg,West,"{""coordinates"": [[-79.3604163055408, 43.6702507344075]], ""type"": ""MultiPoint""}"
223,8223,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8223.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8223n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8223e.jpg,East,BAYVIEW AVE,POTTERY RD,223,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8223s.jpg,South,None,None,"{""coordinates"": [[-79.3635193843526, 43.6881625336124]], ""type"": ""MultiPoint""}"
224,8224,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8224.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8224n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8224e.jpg,East,BAYVIEW AVE,POTTERY RD,224,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8224s.jpg,South,None,None,"{""coordinates"": [[-79.3634746152559, 43.6877914735415]], ""type"": ""MultiPoint""}"
225,8225,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8225.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8225n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8225e.jpg,East,EGLINTON AVE W,ROYAL YORK RD,225,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8225s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8225w.jpg,West,"{""coordinates"": [[-79.5262258698008, 43.6822823169248]], ""type"": ""MultiPoint""}"
226,8226,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8226.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8226n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8226e.jpg,East,EGLINTON AVE W,SCARLETT RD,226,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8226s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8226w.jpg,West,"{""coordinates"": [[-79.5110450049756, 43.6838620012644]], ""type"": ""MultiPoint""}"
227,8227,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8227.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8227n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8227e.jpg,East,EGLINTON AVE W,ISLINGTON AVE,227,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8227s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8227w.jpg,West,"{""coordinates"": [[-79.538777842106, 43.6797876707112]], ""type"": ""MultiPoint""}"
228,8228,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8228.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8228n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8228e.jpg,East,QUEENS PARK,QUEENS PARK CRES W,228,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8228s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8228w.jpg,West,"{""coordinates"": [[-79.3933573019622, 43.6664589982731]], ""type"": ""MultiPoint""}"
229,8229,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8229.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8229n.jpg,North,None,None,QUEENS PARK,HOSKIN AVE,229,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8229s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8229w.jpg,West,"{""coordinates"": [[-79.3941209922341, 43.6651000023273]], ""type"": ""MultiPoint""}"
230,8230,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8230.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8230n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8230e.jpg,East,QUEENS PARK CRES E,WELLESLEY ST,230,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8230s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8230w.jpg,West,"{""coordinates"": [[-79.3906480060688, 43.6635840038797]], ""type"": ""MultiPoint""}"
231,8231,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8231.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8231n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8231e.jpg,East,EGLINTON AVE W,KIPLING AVE,231,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8231s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8231w.jpg,West,"{""coordinates"": [[-79.5510899939188, 43.6770410028555]], ""type"": ""MultiPoint""}"
232,8232,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8232.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8232n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8232e.jpg,East,YONGE ST,BERWICK AVE,232,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8232s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8232w.jpg,West,"{""coordinates"": [[-79.3976580052819, 43.7040269976501]], ""type"": ""MultiPoint""}"
233,8233,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8233.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8233n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8233e.jpg,East,MOUNT PLEASANT RD,BROADWAY AVE,233,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8233s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8233w.jpg,West,"{""coordinates"": [[-79.3913460026811, 43.7110320003666]], ""type"": ""MultiPoint""}"
234,8234,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8234.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8234n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8234e.jpg,East,YONGE ST,BROADWAY AVE / MONTGOMERY AVE,234,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8234s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8234w.jpg,West,"{""coordinates"": [[-79.3990990096539, 43.7095019969611]], ""type"": ""MultiPoint""}"
235,8235,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8235.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8235n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8235e.jpg,East,MOUNT PLEASANT RD,SOUDAN AVE,235,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8235s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8235w.jpg,West,"{""coordinates"": [[-79.3893795767421, 43.7059930403243]], ""type"": ""MultiPoint""}"
236,8236,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8236.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8236n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8236e.jpg,East,PARLIAMENT ST,MILL ST,236,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8236s.jpg,South,None,None,"{""coordinates"": [[-79.3621960052269, 43.6501020067014]], ""type"": ""MultiPoint""}"
237,8237,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8237.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8237n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8237e.jpg,East,CHERRY ST,EASTERN AVE,237,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8237s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc8237w.jpg,West,"{""coordinates"": [[-79.3583589957559, 43.6538780040335]], ""type"": ""MultiPoint""}"
238,8238,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8238.jpg,None,None,None,None,CHERRY ST,MILL ST,238,None,None,None,None,"{""coordinates"": [[-79.3573790018119, 43.6513330112489]], ""type"": ""MultiPoint""}"
239,8241,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8241.jpg,None,None,None,None,DUFFERIN ST,SASKATCHEWAN RD / BRITISH COLUMBIA RD,239,None,None,None,None,"{""coordinates"": [[-79.4249289918329, 43.6326860020577]], ""type"": ""MultiPoint""}"
240,8246,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8246.jpg,None,None,None,None,BLOOR ST W,JANE ST,240,None,None,None,None,"{""coordinates"": [[-79.4838480059627, 43.6494860044101]], ""type"": ""MultiPoint""}"
241,8247,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8247.jpg,None,None,None,None,DUNDAS ST W,BATHURST ST,241,None,None,None,None,"{""coordinates"": [[-79.4063409965091, 43.6522280018917]], ""type"": ""MultiPoint""}"
242,8248,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8248.jpg,None,None,None,None,SPADINA AVE,CLARENCE SQ,242,None,None,None,None,"{""coordinates"": [[-79.394172997367, 43.6433479983208]], ""type"": ""MultiPoint""}"
243,8249,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8249.jpg,None,None,None,None,EGLINTON AVE E,HOLLY ST,243,None,None,None,None,"{""coordinates"": [[-79.3967430005501, 43.7070739969293]], ""type"": ""MultiPoint""}"
244,8250,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8250.jpg,None,None,None,None,FINCH AVE E,DORIS AVE,244,None,None,None,None,"{""coordinates"": [[-79.4133669971215, 43.7802480021657]], ""type"": ""MultiPoint""}"
245,8251,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8251.jpg,None,None,None,None,ADELAIDE ST W,SHEPPARD ST,245,None,None,None,None,"{""coordinates"": [[-79.3816370015942, 43.6497230035718]], ""type"": ""MultiPoint""}"
246,8252,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8252.jpg,None,None,None,None,BRITISH COLUMBIA RD,YUKON PL / PRIVATE ACCESS,246,None,None,None,None,"{""coordinates"": [[-79.4272779992213, 43.6316230071217]], ""type"": ""MultiPoint""}"
247,8253,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8253.jpg,None,None,None,None,DUNDAS ST W,BATHURST ST,247,None,None,None,None,"{""coordinates"": [[-79.4060219932683, 43.6523110026444]], ""type"": ""MultiPoint""}"
248,8254,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8254.jpg,None,None,None,None,DUFFERIN ST,DUNDAS ST W,248,None,None,None,None,"{""coordinates"": [[-79.4314530031817, 43.6496510050056]], ""type"": ""MultiPoint""}"
249,8255,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8255.jpg,None,None,None,None,STRACHAN AVE,EAST LIBERTY ST / ORDNANCE ST,249,None,None,None,None,"{""coordinates"": [[-79.4108700033671, 43.6392840009529]], ""type"": ""MultiPoint""}"
250,8256,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8256.jpg,None,None,None,None,DUNDAS ST W,COLLEGE ST / ST HELEN'S AVE,250,None,None,None,None,"{""coordinates"": [[-79.4410200023925, 43.6502809998322]], ""type"": ""MultiPoint""}"
251,8257,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8257.jpg,None,None,None,None,QUEEN ST W,DOVERCOURT RD,251,None,None,None,None,"{""coordinates"": [[-79.4223690072574, 43.6434819971058]], ""type"": ""MultiPoint""}"
252,8258,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8258.jpg,None,None,None,None,QUEEN ST W,SHAW ST,252,None,None,None,None,"{""coordinates"": [[-79.4162730002572, 43.6447009991392]], ""type"": ""MultiPoint""}"
253,8259,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8259.jpg,None,None,None,None,BREMNER BLVD,NAVY WHARF CRT,253,None,None,None,None,"{""coordinates"": [[-79.3914950081819, 43.6407460081365]], ""type"": ""MultiPoint""}"
254,8260,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8260.jpg,None,None,None,None,STRACHAN AVE,WELLINGTON ST W / DOURO ST,254,None,None,None,None,"{""coordinates"": [[-79.4114689982728, 43.6407580008455]], ""type"": ""MultiPoint""}"
255,8261,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8261.jpg,None,None,None,None,DUFFERIN ST,LIBERTY ST / PRIVATE ACCESS,255,None,None,None,None,"{""coordinates"": [[-79.4266540030886, 43.6370740010363]], ""type"": ""MultiPoint""}"
256,8262,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8262.jpg,None,None,None,None,BREMNER BLVD,REES ST,256,None,None,None,None,"{""coordinates"": [[-79.3876230004413, 43.640855999794]], ""type"": ""MultiPoint""}"
257,8263,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8263.jpg,None,None,None,None,LIBERTY ST,HANNA AVE / EAST LIBERTY ST,257,None,None,None,None,"{""coordinates"": [[-79.4197019966587, 43.6385680051435]], ""type"": ""MultiPoint""}"
258,8264,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc8264.jpg,None,None,None,None,FRONT ST W,BLUE JAYS WAY,258,None,None,None,None,"{""coordinates"": [[-79.3912850050518, 43.6434210078596]], ""type"": ""MultiPoint""}"
